DateTime,O2,CO2,WVP,FR,BP,RH,TempRH,Analog_1,Analog_2,Analog_3,Analog_4,Analog_5,Analog_6,Analog_7,Analog_8,Thermo_1,Thermo_2,Thermo_3,Thermo_4,DigitalOut
3/7/22 13:34:0,20.84617,5.71E-02,1.104545,215.7875,101.4731,23.97049,31.4361,2.584237,2.584255,2.584468,2.58424,2.584111,2.584351,2.584009,2.584086,-1000,-1000,-1000,-1000,128
3/7/22 13:34:0,20.84653,5.69E-02,1.096786,206.2732,101.4737,23.79848,31.4396,2.584219,2.584243,2.584483,2.584303,2.584114,2.584415,2.584045,2.584147,-1000,-1000,-1000,-1000,128
3/7/22 13:34:0,20.84731,5.73E-02,1.088966,210.2827,101.4737,23.63172,31.43701,2.58423,2.584227,2.58445,2.584234,2.584158,2.584369,2.584017,2.584141,-1000,-1000,-1000,-1000,128
3/7/22 13:34:0,20.84766,5.63E-02,1.083403,187.5337,101.4732,23.46927,31.43825,2.584134,2.584204,2.584493,2.58428,2.584116,2.584327,2.583991,2.58414,-1000,-1000,-1000,-1000,128
3/7/22 13:34:0,20.84787,5.60E-02,1.076385,203.5241,101.4739,23.35268,31.44385,2.58418,2.584197,2.584397,2.584299,2.584128,2.584398,2.584044,2.584101,-1000,-1000,-1000,-1000,128
3/7/22 13:34:0,20.84823,5.60E-02,1.069617,213.7025,101.474,23.20317,31.44358,2.584219,2.584263,2.584396,2.58425,2.584184,2.584404,2.584057,2.584161,-1000,-1000,-1000,-1000,128
3/7/22 13:34:0,20.84857,5.63E-02,1.063295,220.3748,101.474,23.06379,31.44529,2.584186,2.584207,2.584394,2.58428,2.584145,2.584344,2.584018,2.584151,-1000,-1000,-1000,-1000,128
3/7/22 13:34:0,20.84885,5.56E-02,1.056874,198.2252,101.4745,22.92885,31.44196,2.58424,2.584225,2.584402,2.584213,2.584123,2.584349,2.583987,2.584028,-1000,-1000,-1000,-1000,128
3/7/22 13:34:0,20.84909,5.58E-02,1.052505,204.4376,101.4749,22.7987,31.44415,2.584094,2.584224,2.584429,2.584265,2.58409,2.584374,2.584034,2.584076,-1000,-1000,-1000,-1000,128
3/7/22 13:34:0,20.84949,5.59E-02,1.04686,193.759,101.4746,22.70745,31.44605,2.584221,2.584235,2.584448,2.584275,2.584146,2.584381,2.584002,2.584065,-1000,-1000,-1000,-1000,128
3/7/22 13:34:0,20.84993,5.60E-02,1.041425,213.2269,101.4736,22.58639,31.44764,2.584193,2.584327,2.58448,2.584281,2.584114,2.584466,2.584095,2.584127,-1000,-1000,-1000,-1000,128
3/7/22 13:34:0,20.85052,5.60E-02,1.03591,209.4307,101.4727,22.46911,31.44583,2.584169,2.584294,2.584434,2.584265,2.584168,2.584401,2.584025,2.584074,-1000,-1000,-1000,-1000,128
3/7/22 13:34:0,20.85044,5.58E-02,1.032179,208.8767,101.4728,22.3593,31.44754,2.584216,2.584193,2.584394,2.584318,2.584122,2.584345,2.583977,2.584115,-1000,-1000,-1000,-1000,128
3/7/22 13:34:0,20.85064,5.52E-02,1.027317,193.9532,101.4729,22.28093,31.44791,2.584192,2.584239,2.584463,2.584223,2.584145,2.584381,2.583996,2.584049,-1000,-1000,-1000,-1000,128
3/7/22 13:34:0,20.85085,5.53E-02,1.02277,212.7512,101.473,22.17941,31.44999,2.584162,2.584263,2.584457,2.584299,2.584168,2.584362,2.583999,2.584075,-1000,-1000,-1000,-1000,128
3/7/22 13:34:0,20.85104,5.58E-02,1.018314,213.52,101.4728,22.08089,31.45028,2.584079,2.584181,2.584419,2.584288,2.58411,2.584372,2.583956,2.584125,-1000,-1000,-1000,-1000,128
3/7/22 13:34:0,20.85137,0.0561749,1.013797,213.4071,101.4726,21.98629,31.44836,2.584147,2.5842,2.584371,2.584277,2.584106,2.584374,2.583935,2.584168,-1000,-1000,-1000,-1000,128
3/7/22 13:34:0,20.85137,5.56E-02,1.009809,187.8027,101.4724,21.87259,31.45239,2.584137,2.584184,2.584477,2.58428,2.584205,2.584391,2.583994,2.584179,-1000,-1000,-1000,-1000,128
3/7/22 13:34:0,20.85211,5.58E-02,1.006974,178.429,101.4727,21.82813,31.45658,2.58415,2.584261,2.584305,2.584265,2.584074,2.584374,2.584018,2.584129,-1000,-1000,-1000,-1000,128
3/7/22 13:34:0,20.85226,5.58E-02,1.003078,186.3467,101.4723,21.74397,31.45636,2.584153,2.5842,2.584431,2.584264,2.584097,2.584347,2.583971,2.584122,-1000,-1000,-1000,-1000,128
3/7/22 13:34:0,20.85247,5.50E-02,1.000236,185.8067,101.4721,21.6804,31.45794,2.584222,2.584209,2.584355,2.584225,2.584065,2.5844,2.583992,2.584088,-1000,-1000,-1000,-1000,128
3/7/22 13:34:0,20.85242,5.56E-02,0.9972694,188.8763,101.4728,21.59593,31.45842,2.584167,2.584248,2.584372,2.584226,2.584079,2.584357,2.583972,2.584125,-1000,-1000,-1000,-1000,128
3/7/22 13:34:0,20.85254,5.56E-02,0.9926934,202.371,101.4739,21.51572,31.45892,2.584206,2.584262,2.58441,2.584191,2.584066,2.584433,2.584002,2.584101,-1000,-1000,-1000,-1000,128
3/7/22 13:34:0,20.85253,5.58E-02,0.9900457,210.6201,101.4741,21.45917,31.45824,2.584191,2.584241,2.584381,2.584242,2.584087,2.584358,2.584062,2.584116,-1000,-1000,-1000,-1000,128
3/7/22 13:34:0,20.85264,0.0559663,0.9867178,196.5032,101.4737,21.38519,31.45975,2.584198,2.584219,2.584428,2.58428,2.584069,2.584333,2.58402,2.584106,-1000,-1000,-1000,-1000,128
3/7/22 13:34:0,20.8529,5.53E-02,0.9834433,198.2926,101.4736,21.31322,31.46058,2.584186,2.584204,2.584421,2.584292,2.584049,2.584391,2.584118,2.58415,-1000,-1000,-1000,-1000,128
3/7/22 13:34:0,20.85296,5.52E-02,0.9810455,181.1465,101.4732,21.24635,31.46012,2.58415,2.584209,2.584466,2.584218,2.584155,2.584418,2.584036,2.584129,-1000,-1000,-1000,-1000,128
3/7/22 13:34:0,20.85254,5.52E-02,0.9782522,190.1203,101.4737,21.181,31.46342,2.584192,2.584253,2.584392,2.584208,2.584083,2.584329,2.584008,2.584091,-1000,-1000,-1000,-1000,128
3/7/22 13:34:0,20.85254,5.52E-02,0.9754233,181.7712,101.4729,21.13316,31.46461,2.58418,2.584223,2.584423,2.584284,2.584105,2.584484,2.583989,2.584155,-1000,-1000,-1000,-1000,128
3/7/22 13:34:0,20.85266,5.57E-02,0.9726585,186.6168,101.473,21.07258,31.46635,2.584185,2.584212,2.584402,2.58425,2.584117,2.584358,2.584027,2.584087,-1000,-1000,-1000,-1000,128
3/7/22 13:34:0,20.85284,5.52E-02,0.9698836,197.6185,101.4724,21.01318,31.46576,2.584258,2.584196,2.584437,2.584223,2.584136,2.584328,2.583977,2.584159,-1000,-1000,-1000,-1000,128
3/7/22 13:35:0,20.85299,5.51E-02,0.9681466,202.1765,101.4724,20.95657,31.47006,2.584238,2.584197,2.584383,2.584256,2.584141,2.584342,2.584004,2.58419,-1000,-1000,-1000,-1000,128
3/7/22 13:35:0,20.85314,0.0556112,0.9655222,204.6516,101.4729,20.91646,31.47055,2.584209,2.584158,2.58441,2.584253,2.584054,2.584317,2.584037,2.584072,-1000,-1000,-1000,-1000,128
3/7/22 13:35:0,20.85316,0.0556112,0.9629098,222.2504,101.4724,20.85078,31.47531,2.584155,2.584241,2.584404,2.584279,2.584087,2.584352,2.584033,2.584152,-1000,-1000,-1000,-1000,128
3/7/22 13:35:0,20.85335,5.51E-02,0.9610857,205.7235,101.4724,20.81124,31.47534,2.584121,2.584194,2.58442,2.584235,2.584134,2.584342,2.583891,2.584067,-1000,-1000,-1000,-1000,128
3/7/22 13:35:0,20.85337,5.58E-02,0.9587844,208.8936,101.4725,20.76024,31.47632,2.584192,2.584263,2.584424,2.584289,2.584097,2.584329,2.584028,2.584044,-1000,-1000,-1000,-1000,128
3/7/22 13:35:0,20.85348,5.57E-02,0.9572514,209.4433,101.4729,20.72381,31.48085,2.584233,2.584288,2.58444,2.584219,2.58416,2.584359,2.583917,2.584106,-1000,-1000,-1000,-1000,128
3/7/22 13:35:0,20.85342,5.57E-02,0.9550596,195.6509,101.473,20.67715,31.47841,2.58426,2.58427,2.58448,2.584309,2.584132,2.584293,2.584041,2.584062,-1000,-1000,-1000,-1000,128
3/7/22 13:35:0,20.85339,0.0552827,0.9530625,200.6851,101.4729,20.63205,31.47999,2.58419,2.584176,2.584461,2.584246,2.584041,2.584397,2.58393,2.584132,-1000,-1000,-1000,-1000,128
3/7/22 13:35:0,20.85362,5.56E-02,0.9509496,190.6885,101.4725,20.58565,31.48056,2.584211,2.584316,2.584413,2.584302,2.584116,2.584338,2.584025,2.584175,-1000,-1000,-1000,-1000,128
3/7/22 13:35:0,20.85343,5.54E-02,0.9490278,200.5341,101.4722,20.54192,31.48239,2.584209,2.584283,2.584369,2.584304,2.584214,2.58437,2.583975,2.584048,-1000,-1000,-1000,-1000,128
3/7/22 13:35:0,20.85357,5.50E-02,0.9475686,194.51,101.472,20.51141,31.48145,2.584154,2.584244,2.584368,2.584337,2.58416,2.584309,2.58405,2.584095,-1000,-1000,-1000,-1000,128
3/7/22 13:35:0,20.85363,5.49E-02,0.9456528,207.6396,101.4703,20.46899,31.48159,2.58413,2.584224,2.584424,2.584258,2.584143,2.584393,2.584044,2.58409,-1000,-1000,-1000,-1000,128
3/7/22 13:35:0,20.85341,5.50E-02,0.9441005,199.9592,101.4707,20.43138,31.48574,2.584088,2.584211,2.584367,2.584264,2.584071,2.58439,2.583983,2.584125,-1000,-1000,-1000,-1000,128
3/7/22 13:35:0,20.85351,5.51E-02,0.9423777,192.1255,101.4704,20.39473,31.48519,2.584205,2.584239,2.584379,2.584284,2.584154,2.584385,2.584028,2.584102,-1000,-1000,-1000,-1000,128
3/7/22 13:35:0,20.85332,5.59E-02,0.9410964,203.1223,101.47,20.35917,31.48571,2.584154,2.584252,2.584436,2.584268,2.584042,2.584324,2.583962,2.584147,-1000,-1000,-1000,-1000,128
3/7/22 13:35:0,20.85329,5.51E-02,0.9395537,194.5576,101.4703,20.33189,31.48668,2.584205,2.584284,2.584411,2.58427,2.584144,2.584389,2.583966,2.584095,-1000,-1000,-1000,-1000,128
3/7/22 13:35:0,20.85299,5.52E-02,0.9379454,198.2537,101.4702,20.29942,31.48466,2.584176,2.584163,2.584449,2.584264,2.584062,2.584356,2.583961,2.584105,-1000,-1000,-1000,-1000,128
3/7/22 13:35:0,20.85279,5.53E-02,0.9363745,200.5461,5.58E-31,20.26418,31.48574,2.584162,2.584223,2.584518,2.584278,2.584062,2.584363,2.584087,2.584094,-1000,-1000,-1000,-1000,128
3/7/22 13:35:0,20.85287,5.59E-02,0.9351996,206.514,101.4714,20.23062,31.48549,2.584141,2.584195,2.584402,2.584265,2.584191,2.584315,2.584055,2.584151,-1000,-1000,-1000,-1000,128
3/7/22 13:35:0,20.85272,5.55E-02,0.933754,192.9517,101.4726,20.20867,31.48376,2.584223,2.584247,2.58444,2.584239,2.584119,2.584351,2.583997,2.584111,-1000,-1000,-1000,-1000,128
3/7/22 13:35:0,20.85277,5.52E-02,0.9324169,209.9825,101.4718,20.17696,31.4871,2.584194,2.584233,2.58443,2.584245,2.584082,2.584368,2.584028,2.584088,-1000,-1000,-1000,-1000,128
3/7/22 13:35:0,20.85298,5.53E-02,0.9313429,209.1198,101.4719,20.1479,31.4922,2.584264,2.584262,2.584449,2.584278,2.58409,2.584405,2.584059,2.584139,-1000,-1000,-1000,-1000,128
3/7/22 13:35:0,20.85271,0.0559467,0.9302763,205.5244,101.4727,20.12559,31.49206,2.584256,2.58426,2.58444,2.584278,2.584082,2.584412,2.584111,2.584082,-1000,-1000,-1000,-1000,128
3/7/22 13:35:0,20.85273,5.59E-02,0.9288271,212.546,101.4728,20.09349,31.49218,2.584246,2.584242,2.584409,2.584308,2.584105,2.584359,2.584029,2.584139,-1000,-1000,-1000,-1000,128
3/7/22 13:35:0,20.85292,5.55E-02,0.9276735,204.0508,101.4728,20.0624,31.49756,2.584205,2.584197,2.584478,2.584261,2.584132,2.584499,2.584025,2.584112,-1000,-1000,-1000,-1000,128
3/7/22 13:35:0,20.85294,5.63E-02,0.9264918,209.0619,101.4731,20.03689,31.49752,2.584133,2.584243,2.584401,2.584211,2.584053,2.584362,2.584004,2.584064,-1000,-1000,-1000,-1000,128
3/7/22 13:35:0,20.85314,5.59E-02,0.9256406,211.9996,101.4724,20.01194,31.49834,2.584157,2.584178,2.584461,2.584249,2.584132,2.584426,2.584,2.584096,-1000,-1000,-1000,-1000,128
3/7/22 13:35:0,20.8532,5.57E-02,0.9244778,199.8554,101.4721,19.99286,31.49783,2.584131,2.584202,2.584444,2.584243,2.58414,2.584393,2.584092,2.584118,-1000,-1000,-1000,-1000,128
3/7/22 13:35:0,20.85319,5.50E-02,0.9232363,183.7469,101.4724,19.96534,31.49836,2.584169,2.584272,2.584433,2.584284,2.584138,2.584339,2.58397,2.58407,-1000,-1000,-1000,-1000,128
3/7/22 13:35:0,20.85323,5.50E-02,0.9221413,200.3,101.4721,19.93881,31.50105,2.584183,2.584194,2.584419,2.584307,2.584015,2.584353,2.584029,2.584109,-1000,-1000,-1000,-1000,128
3/7/22 13:35:0,20.85325,5.49E-02,0.9209992,219.08,101.4722,19.91453,31.50068,2.584268,2.584227,2.584422,2.584291,2.584112,2.584343,2.584035,2.584138,-1000,-1000,-1000,-1000,128
3/7/22 13:35:0,20.8532,0.0548972,0.9198267,217.5591,101.4725,19.89014,31.49984,2.58426,2.58425,2.584353,2.584271,2.584206,2.584378,2.584086,2.58415,-1000,-1000,-1000,-1000,128
3/7/22 13:35:0,20.8532,5.48E-02,0.9192172,215.9017,101.4727,19.87241,31.50424,2.584209,2.584201,2.584414,2.584307,2.58411,2.584325,2.584001,2.584086,-1000,-1000,-1000,-1000,128
3/7/22 13:35:0,20.853,5.56E-02,0.9180119,214.9368,101.4728,19.84698,31.50331,2.584138,2.584213,2.584432,2.584258,2.584103,2.584359,2.584012,2.58409,-1000,-1000,-1000,-1000,128
3/7/22 13:35:0,20.85312,5.59E-02,0.9171622,220.2511,101.4723,19.82411,31.5073,2.584192,2.584187,2.584392,2.584302,2.584094,2.584413,2.583993,2.584125,-1000,-1000,-1000,-1000,128
3/7/22 13:35:0,20.85341,5.60E-02,0.9164718,217.3994,101.4716,19.80305,31.51003,2.584248,2.584164,2.584431,2.584234,2.584064,2.584369,2.583986,2.584148,-1000,-1000,-1000,-1000,128
3/7/22 13:35:0,20.85349,5.56E-02,0.9157327,209.0698,101.4717,19.79124,31.51106,2.58418,2.584218,2.584486,2.584237,2.584123,2.584374,2.583998,2.584098,-1000,-1000,-1000,-1000,128
3/7/22 13:35:0,20.85339,5.56E-02,0.9151603,190.9325,101.4721,19.77538,31.51217,2.584171,2.584184,2.584442,2.584246,2.584164,2.584318,2.584083,2.584099,-1000,-1000,-1000,-1000,128
3/7/22 13:35:0,20.85341,5.56E-02,0.9139367,185.2717,101.4722,19.75169,31.50972,2.584174,2.584166,2.58437,2.58426,2.584102,2.58441,2.583972,2.584091,-1000,-1000,-1000,-1000,128
3/7/22 13:35:0,20.85324,5.56E-02,0.9131513,186.7591,101.4726,19.7317,31.50936,2.58415,2.584193,2.584418,2.584306,2.584106,2.584355,2.584034,2.584135,-1000,-1000,-1000,-1000,128
3/7/22 13:35:0,20.85328,5.53E-02,0.9122294,188.5067,101.4721,19.71585,31.51294,2.584239,2.584234,2.584473,2.58425,2.58418,2.584328,2.584027,2.584141,-1000,-1000,-1000,-1000,128
3/7/22 13:35:0,20.85315,5.53E-02,0.9116529,184.2471,101.4724,19.69505,31.51623,2.584213,2.584204,2.584399,2.584311,2.584126,2.58431,2.58409,2.584117,-1000,-1000,-1000,-1000,128
3/7/22 13:35:0,20.85308,5.52E-02,0.9108372,193.6812,101.473,19.67534,31.5181,2.584173,2.58421,2.584501,2.584303,2.584148,2.584297,2.584026,2.584143,-1000,-1000,-1000,-1000,128
3/7/22 13:35:0,20.853,5.52E-02,0.9104344,194.388,101.4736,19.65783,31.52214,2.5842,2.584225,2.584441,2.58421,2.584176,2.584367,2.583972,2.584142,-1000,-1000,-1000,-1000,128
3/7/22 13:35:0,20.85303,5.55E-02,0.9095958,191.2618,101.4741,19.64324,31.52346,2.584226,2.584209,2.584436,2.584233,2.584158,2.584414,2.583977,2.584043,-1000,-1000,-1000,-1000,128
3/7/22 13:35:0,20.85255,5.47E-02,0.9089758,210.3391,101.4752,19.6264,31.52409,2.584188,2.584236,2.584467,2.58428,2.584044,2.584303,2.583941,2.584111,-1000,-1000,-1000,-1000,128
3/7/22 13:35:0,20.85268,5.50E-02,0.9081203,199.1286,101.4748,19.60923,31.52476,2.584163,2.584315,2.584486,2.584225,2.584047,2.584344,2.58401,2.584129,-1000,-1000,-1000,-1000,128
3/7/22 13:35:0,20.85277,5.46E-02,0.9073002,191.4999,101.4748,19.59077,31.52544,2.584153,2.584271,2.584463,2.584223,2.584143,2.584335,2.584015,2.58411,-1000,-1000,-1000,-1000,128
3/7/22 13:35:0,20.85264,5.53E-02,0.9067119,190.9779,101.4749,19.57636,31.52698,2.584197,2.584241,2.584462,2.584258,2.584141,2.584374,2.583973,2.584114,-1000,-1000,-1000,-1000,128
3/7/22 13:35:0,20.85291,5.58E-02,0.9059675,203.8083,101.4741,19.55895,31.52818,2.584163,2.584289,2.584462,2.5843,2.584099,2.58439,2.584001,2.584152,-1000,-1000,-1000,-1000,128
3/7/22 13:35:0,20.85307,5.57E-02,0.9051819,199.3702,101.4732,19.54174,31.52841,2.584205,2.584261,2.584417,2.584302,2.584115,2.58442,2.583956,2.584052,-1000,-1000,-1000,-1000,128
3/7/22 13:35:0,20.85335,0.0555337,0.9045129,201.0517,101.4724,19.52802,31.52775,2.584164,2.584244,2.584418,2.584288,2.584139,2.584389,2.58394,2.584101,-1000,-1000,-1000,-1000,128
3/7/22 13:35:0,20.85339,5.50E-02,0.9038519,203.9559,101.4722,19.51425,31.52731,2.584165,2.584219,2.584481,2.584267,2.584085,2.58442,2.584049,2.584117,-1000,-1000,-1000,-1000,128
3/7/22 13:35:0,20.85361,5.50E-02,0.903479,191.5759,101.4717,19.50221,31.53091,2.58418,2.584224,2.58443,2.584263,2.584155,2.584359,2.583991,2.584051,-1000,-1000,-1000,-1000,128
3/7/22 13:35:0,20.8534,5.46E-02,0.9026533,204.8207,101.4727,19.4827,31.53243,2.584216,2.584213,2.584424,2.58422,2.584104,2.584401,2.584049,2.584117,-1000,-1000,-1000,-1000,128
3/7/22 13:35:0,20.8534,5.48E-02,0.9019889,192.7249,101.4727,19.46869,31.53213,2.584187,2.584227,2.584515,2.584211,2.584159,2.584448,2.584025,2.584128,-1000,-1000,-1000,-1000,128
3/7/22 13:35:0,20.85346,5.50E-02,0.9013097,206.9147,101.4719,19.45243,31.53358,2.584225,2.584275,2.58444,2.584265,2.58409,2.584355,2.584063,2.584095,-1000,-1000,-1000,-1000,128
3/7/22 13:35:0,20.8533,5.50E-02,0.9007405,218.9612,101.4721,19.43692,31.53463,2.584138,2.584208,2.584434,2.584327,2.584094,2.584385,2.584068,2.58413,-1000,-1000,-1000,-1000,128
3/7/22 13:35:0,20.853,5.51E-02,0.9001359,224.7951,101.4732,19.42656,31.53464,2.584234,2.584235,2.584354,2.584265,2.584106,2.584352,2.584067,2.584116,-1000,-1000,-1000,-1000,128
3/7/22 13:35:0,20.85295,0.0554016,0.8997255,211.4374,101.4732,19.41212,31.53913,2.584198,2.584231,2.58442,2.584332,2.584072,2.584387,2.584032,2.584066,-1000,-1000,-1000,-1000,128
3/7/22 13:36:0,20.85297,5.54E-02,0.8991402,221.0463,101.4737,19.39733,31.5411,2.584145,2.58423,2.58438,2.584284,2.584146,2.584351,2.584016,2.584099,-1000,-1000,-1000,-1000,128
3/7/22 13:36:0,20.85278,5.54E-02,0.898406,212.5355,101.4742,19.38191,31.54071,2.584184,2.584299,2.584422,2.584258,2.584122,2.584384,2.584034,2.584068,-1000,-1000,-1000,-1000,128
3/7/22 13:36:0,20.85257,5.49E-02,0.8980988,195.2881,101.4753,19.36807,31.54407,2.58424,2.584304,2.584479,2.584293,2.584095,2.584458,2.584051,2.584157,-1000,-1000,-1000,-1000,128
3/7/22 13:36:0,20.85276,5.46E-02,0.8974554,182.7946,101.4755,19.35687,31.54647,2.584184,2.58424,2.584406,2.584243,2.584098,2.584373,2.583976,2.584143,-1000,-1000,-1000,-1000,128
3/7/22 13:36:0,20.85228,5.49E-02,0.8969874,191.7313,101.4767,19.34485,31.54659,2.584308,2.584257,2.584436,2.584281,2.584058,2.584373,2.584069,2.584139,-1000,-1000,-1000,-1000,128
3/7/22 13:36:0,20.85242,0.0547297,0.8962982,196.3771,101.4768,19.33172,31.54502,2.584234,2.584243,2.584464,2.584248,2.584067,2.58444,2.584036,2.584089,-1000,-1000,-1000,-1000,128
3/7/22 13:36:0,20.85205,5.51E-02,0.8956134,180.5971,101.4779,19.31778,31.54426,2.58422,2.584237,2.584485,2.584239,2.584158,2.584472,2.584022,2.58411,-1000,-1000,-1000,-1000,128
3/7/22 13:36:0,20.85176,5.51E-02,0.8950617,190.6982,101.4786,19.30292,31.54357,2.584197,2.584182,2.584409,2.584188,2.584063,2.584387,2.584049,2.584103,-1000,-1000,-1000,-1000,128
3/7/22 13:36:0,20.85183,5.51E-02,0.8945975,202.8513,101.479,19.29318,31.54816,2.584199,2.584231,2.584448,2.584316,2.584087,2.584389,2.584017,2.584071,-1000,-1000,-1000,-1000,128
3/7/22 13:36:0,20.85194,5.54E-02,0.8940234,210.5776,101.4785,19.27897,31.54838,2.584241,2.584255,2.584445,2.584228,2.58414,2.58442,2.584003,2.584129,-1000,-1000,-1000,-1000,128
3/7/22 13:36:0,20.85177,5.46E-02,0.8935361,193.0458,101.478,19.26641,31.55027,2.584182,2.58426,2.584418,2.584219,2.584075,2.584405,2.584016,2.584153,-1000,-1000,-1000,-1000,128
3/7/22 13:36:0,20.85177,5.42E-02,0.8931592,210.7562,101.4784,19.2562,31.55217,2.584144,2.584277,2.584469,2.584255,2.584154,2.584377,2.584007,2.584179,-1000,-1000,-1000,-1000,128
3/7/22 13:36:0,20.85188,5.43E-02,0.892621,217.9172,101.4783,19.23767,31.55624,2.584252,2.584253,2.584508,2.584286,2.584145,2.584407,2.583998,2.584068,-1000,-1000,-1000,-1000,128
3/7/22 13:36:0,20.85198,5.43E-02,0.8921745,216.4829,101.4781,19.22874,31.55821,2.584169,2.584329,2.584492,2.584299,2.584131,2.584364,2.584013,2.58415,-1000,-1000,-1000,-1000,128
3/7/22 13:36:0,20.85188,5.46E-02,0.8915631,186.9808,101.478,19.21526,31.55816,2.58424,2.584232,2.584405,2.584245,2.584096,2.584352,2.584057,2.584113,-1000,-1000,-1000,-1000,128
3/7/22 13:36:0,20.85206,5.46E-02,0.8909379,192.2027,101.4776,19.20381,31.5563,2.584174,2.58423,2.58438,2.584282,2.584067,2.584383,2.58399,2.584075,-1000,-1000,-1000,-1000,128
3/7/22 13:36:0,20.85203,5.45E-02,0.8907017,201.9749,101.4783,19.19464,31.56004,2.584179,2.584236,2.584403,2.584231,2.584087,2.58432,2.583986,2.584092,-1000,-1000,-1000,-1000,128
3/7/22 13:36:0,20.85208,5.52E-02,0.8901232,206.5535,101.4786,19.18394,31.55841,2.584203,2.58425,2.584374,2.584298,2.584078,2.584323,2.583989,2.584129,-1000,-1000,-1000,-1000,128
3/7/22 13:36:0,20.85198,5.55E-02,0.8898289,211.2026,101.479,19.17551,31.56033,2.584167,2.584274,2.584407,2.584221,2.584103,2.584316,2.583997,2.58414,-1000,-1000,-1000,-1000,128
3/7/22 13:36:0,20.85203,5.49E-02,0.8895217,212.2473,101.4794,19.16472,31.56119,2.584162,2.584245,2.584389,2.584301,2.584054,2.584473,2.584059,2.584054,-1000,-1000,-1000,-1000,128
3/7/22 13:36:0,20.8521,5.51E-02,0.8891773,191.1836,101.4791,19.1538,31.56479,2.584213,2.584236,2.58439,2.584248,2.584113,2.584341,2.584044,2.584054,-1000,-1000,-1000,-1000,128
3/7/22 13:36:0,20.85204,5.52E-02,0.8886967,207.0187,101.4796,19.14407,31.56682,2.584229,2.584228,2.584401,2.584311,2.584088,2.584414,2.584076,2.584144,-1000,-1000,-1000,-1000,128
3/7/22 13:36:0,20.8519,5.52E-02,0.8883182,190.8816,101.4802,19.13136,31.57101,2.584225,2.584204,2.584489,2.584348,2.584048,2.584299,2.584022,2.584071,-1000,-1000,-1000,-1000,128
3/7/22 13:36:0,20.85173,0.0551387,0.8876371,200.1202,101.4796,19.11845,31.5694,2.584266,2.584242,2.584368,2.584295,2.584093,2.584368,2.584035,2.58417,-1000,-1000,-1000,-1000,128
3/7/22 13:36:0,20.85191,5.49E-02,0.8871968,187.6987,101.4794,19.105,31.57008,2.584179,2.58421,2.584474,2.584192,2.584069,2.584374,2.584026,2.584129,-1000,-1000,-1000,-1000,128
3/7/22 13:36:0,20.85191,5.51E-02,0.8867545,185.3232,101.4792,19.097,31.5706,2.584197,2.58421,2.584443,2.584243,2.58409,2.58438,2.584058,2.584205,-1000,-1000,-1000,-1000,128
3/7/22 13:36:0,20.85203,5.51E-02,0.8863664,194.9904,101.479,19.08843,31.57183,2.58416,2.584237,2.584365,2.584202,2.58412,2.584373,2.584042,2.584144,-1000,-1000,-1000,-1000,128
3/7/22 13:36:0,20.85195,5.49E-02,0.8857909,203.2822,101.479,19.07717,31.57079,2.584144,2.584204,2.584406,2.584281,2.584112,2.584418,2.584029,2.584122,-1000,-1000,-1000,-1000,128
3/7/22 13:36:0,20.85215,5.49E-02,0.8853809,199.9869,101.4791,19.06688,31.57214,2.584167,2.584176,2.584436,2.584229,2.584141,2.584432,2.584039,2.584056,-1000,-1000,-1000,-1000,128
3/7/22 13:36:0,20.85218,5.49E-02,0.8852089,218.3327,101.4791,19.05762,31.57458,2.584219,2.584198,2.584469,2.584289,2.584017,2.58441,2.584041,2.584092,-1000,-1000,-1000,-1000,128
3/7/22 13:36:0,20.8523,5.50E-02,0.8848887,215.5693,101.4785,19.05117,31.57744,2.584187,2.584271,2.584427,2.584245,2.584035,2.584341,2.584002,2.584082,-1000,-1000,-1000,-1000,128
3/7/22 13:36:0,20.85239,5.52E-02,0.8844149,205.4383,101.478,19.03964,31.57748,2.584113,2.584236,2.584448,2.584293,2.584137,2.584309,2.584039,2.584121,-1000,-1000,-1000,-1000,128
3/7/22 13:36:0,20.85246,5.51E-02,0.8840194,211.6242,101.4778,19.03039,31.57878,2.58419,2.584278,2.584421,2.584246,2.584126,2.584403,2.584007,2.584062,-1000,-1000,-1000,-1000,128
